item,condition,word_position,word,region,stor
26,CE,11,praised,V1,19.961297487665334
26,CE,12,the,THE,2.8677268884673275
26,CE,13,reporter,N4,0.4716340697261495
26,RB,1,The,THE,0.0
26,RB,2,baker,N3,21.040683585662045
26,RB,3,called,V3,36.14622800385287
26,RB,4,the,THE,37.3220947136506
26,RB,5,artist,N2,46.2083743061858
26,RB,6,who,WHO,72.60593566473942
26,RB,7,trusted,V2,68.04917767996244
26,RB,8,the,THE,17.068644170082674
26,RB,9,pilot,N1,23.11880361462443
26,RB,10,who,WHO,17.134261355801303
26,RB,11,praised,V1,14.348092590599633
26,RB,12,the,THE,6.296202635005853
26,RB,13,reporter,N4,1.0806765879562528
27,CE,1,The,THE,0.0
27,CE,2,nurse,N1,21.040683585662045
27,CE,3,who,WHO,21.24982687186208
27,CE,4,the,THE,31.94780438528977
27,CE,5,artist,N2,46.28671429546297
27,CE,6,who,WHO,61.45495619290439
27,CE,7,the,THE,31.239521440926758
27,CE,8,doctor,N3,47.15952667854835
27,CE,9,avoided,V3,27.040283011559534
27,CE,10,watched,V2,14.79049489277116
27,CE,11,called,V1,6.830302273439595
27,CE,12,the,THE,9.923295354047516
27,CE,13,actor,N4,2.2840396024866987
27,RB,1,The,THE,0.0
27,RB,2,doctor,N3,21.040683585662045
27,RB,3,avoided,V3,18.79373403575777
27,RB,4,the,THE,20.54506080072656
27,RB,5,artist,N2,21.370638664700422
27,RB,6,who,WHO,37.46657355502213
27,RB,7,watched,V2,53.533454900185625
27,RB,8,the,THE,19.606138372640842
27,RB,9,nurse,N1,14.99538186633632
27,RB,10,who,WHO,17.002499951592167
27,RB,11,called,V1,27.48094165687637
27,RB,12,the,THE,7.687233954557797
27,RB,13,actor,N4,5.145844496786024
28,CE,1,The,THE,0.0
28,CE,2,nurse,N1,21.040683585662045
28,CE,3,who,WHO,21.24982687186208
28,CE,4,the,THE,31.94780438528977
28,CE,5,thief,N2,46.28671429546297
28,CE,6,who,WHO,41.23620899655817
28,CE,7,the,THE,23.75023060800457
28,CE,8,banker,N3,47.59613697050195
28,CE,9,ignored,V3,26.652024652995767
28,CE,10,noticed,V2,10.688279626723851
28,CE,11,helped,V1,10.029753515153283
28,CE,12,the,THE,1.9129975120993619
28,CE,13,lawyer,N4,0.6055990281858533
28,RB,1,The,THE,0.0
28,RB,2,banker,N3,21.040683585662045
28,RB,3,ignored,V3,31.166932637485765
28,RB,4,the,THE,28.822251022523638
28,RB,5,thief,N2,25.079392763778984
28,RB,6,who,WHO,31.401456112902064
28,RB,7,noticed,V2,23.699549040621807
28,RB,8,the,THE,16.46981579486852
28,RB,9,nurse,N1,12.3265569713075
28,RB,10,who,WHO,9.435906644293656
28,RB,11,helped,V1,11.50274160703751
28,RB,12,the,THE,8.530918773772088
28,RB,13,lawyer,N4,0.616643328266431
29,CE,1,The,THE,0.0
29,CE,2,guard,N1,21.040683585662045
29,CE,3,who,WHO,18.804410374758028
29,CE,4,the,THE,40.195522370165115
29,CE,5,nurse,N2,43.91006144967075
29,CE,6,who,WHO,35.89369848233702
29,CE,7,the,THE,21.725830047969787
29,CE,8,reporter,N3,42.75812990935889
29,CE,9,met,V3,31.870988936221178
29,CE,10,admired,V2,10.107243227579044
29,CE,11,helped,V1,12.789141453681152
29,CE,12,the,THE,2.381885917097499
29,CE,13,thief,N4,0.3997153499936429
29,RB,1,The,THE,0.0
29,RB,2,reporter,N3,21.040683585662045
29,RB,3,met,V3,23.638815861218045
29,RB,4,the,THE,18.99731677889011
29,RB,5,nurse,N2,17.397563913562863
29,RB,6,who,WHO,19.47254586108628
29,RB,7,admired,V2,19.23568137932427
29,RB,8,the,THE,21.487767255590057
29,RB,9,guard,N1,15.786950075110738
29,RB,10,who,WHO,15.946976760808456
29,RB,11,helped,V1,12.199121766495754
29,RB,12,the,THE,5.88295719388281
29,RB,13,thief,N4,0.6534106075382449
30,CE,1,The,THE,0.0
30,CE,2,doctor,N1,21.040683585662045
30,CE,3,who,WHO,18.79373403575777
30,CE,4,the,THE,51.24968627248873
30,CE,5,neighbor,N2,66.79487062901076
30,CE,6,who,WHO,40.274183107086145
30,CE,7,the,THE,34.97228801569276
30,CE,8,soldier,N3,46.10088153776088
30,CE,9,questioned,V3,31.99585031854806
30,CE,10,visited,V2,9.125665511941511
30,CE,11,met,V1,8.062764499224702
30,CE,12,the,THE,3.6397083908448598
30,CE,13,student,N4,1.4681138630517874
30,RB,1,The,THE,0.0
30,RB,2,soldier,N3,21.040683585662045
30,RB,3,questioned,V3,20.205961662115783
30,RB,4,the,THE,18.83510325854426
30,RB,5,neighbor,N2,24.348596430504774
30,RB,6,who,WHO,17.0696353060996
30,RB,7,visited,V2,20.605894417998428
30,RB,8,the,THE,20.755707430273453
30,RB,9,doctor,N1,19.493427994554043
30,RB,10,who,WHO,17.9528767171333
30,RB,11,met,V1,15.907487066545292
30,RB,12,the,THE,1.9608453020293986
30,RB,13,student,N4,0.6676359764908679
